group	y	yend
1	2.13777704125361	0
1	0.370577449836003	0
1	7.16402454575909	0
1	3.27689919299469	0
1	7.78067610730869	0
1	-1.62928343012448	0
1	1.91628439509508	0
1	11.1582838640615	0
1	11.150414870694	0
1	8.66180901230595	0
1	9.90929073231001	0
1	9.15011536979567	0
1	7.66580506057516	0
1	-4.34858158202059	0
1	6.76808851786802	0
1	4.77210484422042	0
1	7.49602192084265	0
1	5.03162066214857	0
1	1.68542638489522	0
1	5.25455808507939	0
1	2.45984371888309	0
1	8.10240287198131	0
1	9.99457053677909	0
1	5.90181810027828	0
1	4.53342840149862	0
1	-0.00841014455275049	0
1	6.83559412691964	0
1	-2.87807712491032	0
1	-0.766931271538602	0
1	1.13053242829008	0
1	6.65043333581921	0
1	9.44511717584912	0
1	5.38820949799105	0
1	7.81299269178465	0
1	-1.29491353050677	0
1	8.67049521087237	0
1	2.31378192939679	0
1	9.88122450101968	0
1	9.40661557055468	0
1	2.15311722002144	0
1	1.41268317376875	0
1	9.39955268545147	0
1	5.13947219406398	0
1	9.08499027724131	0
1	5.36810319444381	0
1	1.96156831766021	0
1	8.39846714223112	0
1	5.18780636190517	0
1	6.50776261402182	0
1	10.4478676194402	0
1	4.4694732489229	0
1	-0.871306030983109	0
1	2.30034665122364	0
1	2.34588715545427	0
1	12.3909498764063	0
1	13.9387180330806	0
1	0.23706642464464	0
1	4.02049231090547	0
1	10.7951485216016	0
1	0.233671824257256	0
1	4.94907873701757	0
1	1.83688095080756	0
1	4.02100722935262	0
1	0.533242306116686	0
1	8.37055999542821	0
1	4.19978810011259	0
1	0.11697167428337	0
1	7.66056494244898	0
1	10.1163885197263	0
1	4.45354499695112	0
1	1.2721136596478	0
1	-0.433043155965496	0
1	1.40126937391547	0
1	-1.42564467382355	0
1	1.09277664001855	0
1	0.58298273947091	0
1	-0.599831042607216	0
1	0.158479537609441	0
1	4.22277918280051	0
1	0.391714334442204	0
1	0.33177022213654	0
1	7.5173302663086	0
1	2.69585614553595	0
1	-2.37380881558173	0
1	6.47047610945289	0
1	7.73251541197951	0
1	9.98290102516725	0
1	9.31726091151868	0
1	5.30332070511052	0
1	10.0747615832888	0
1	3.82923596449484	0
1	11.5969566128186	0
1	12.2741860713448	0
1	1.49729153160628	0
1	7.15395395372344	0
1	4.05029911945523	0
1	-0.109726383816623	0
1	-0.553939803402985	0
1	-0.226251676677918	0
1	8.81242485221115	0
1	8.55632071564338	0
1	0.175002105410684	0
1	1.30168454422251	0
1	3.50342881885624	0
1	8.68840932869351	0
1	10.0117443452968	0
1	11.2590644663253	0
1	5.52246623443888	0
1	1.11859344544774	0
1	12.9970950903469	0
1	1.0340007896917	0
1	5.8384678084801	0
1	2.91957960781285	0
1	0.0349888098504865	0
1	8.9947178895006	0
1	6.34460717134618	0
1	6.99388021776221	0
1	9.43567368757619	0
1	2.98403160328304	0
1	9.61489063798503	0
1	2.1282747074767	0
1	7.42181550735181	0
1	3.63732299504189	0
1	8.14695862208917	0
1	5.21783591565566	0
1	3.79803920581527	0
1	5.52105325366223	0
1	6.72285671406426	0
1	4.20797677855704	0
1	8.91230044113409	0
1	9.03218425560953	0
1	8.49667672673218	0
1	9.32091834610859	0
1	6.9123546798909	0
1	1.07035984447719	0
1	6.54460496586534	0
1	7.73540897138004	0
1	5.47983669390778	0
1	1.46692306421476	0
1	5.3440734357843	0
1	5.23292947675027	0
1	12.0460714848872	0
1	1.62997162363475	0
1	2.88644765006361	0
1	4.668533833276	0
1	0.803780709811993	0
1	12.6076383930942	0
1	5.9359075149856	0
1	7.42547261116105	0
1	-2.9985591613619	0
1	10.8055576418856	0
1	8.12978496903149	0
1	-0.0621291524143852	0
1	0.475089487267889	0
1	2.05153761369778	0
1	6.02462503540665	0
1	8.74066847700793	0
1	8.39276821289705	0
1	-0.0540511022314258	0
1	10.2448781354606	0
1	3.19817493684269	0
1	-0.475229338323001	0
1	4.11027026380791	0
1	5.69035499382832	0
1	-1.18604411447534	0
1	5.09384561388329	0
1	8.82429058176307	0
1	-2.44773827934238	0
1	6.91695793778167	0
1	0.767720897728969	0
1	14.6158719177026	0
1	1.15683106764185	0
1	1.38770604247118	0
1	0.0230024708188306	0
1	-0.621341522821964	0
1	-0.0667370358522751	0
1	11.5106223174834	0
1	10.3809630483758	0
1	11.8207729573972	0
1	2.4545735165825	0
1	-0.553269126895843	0
1	9.63762828435777	0
1	0.453897148631049	0
1	2.26581546078627	0
1	1.12986398833778	0
1	7.45632988097753	0
1	8.15088203201351	0
1	5.63187883421854	0
1	0.0479606144664847	0
1	5.85334177583055	0
1	7.47175317907716	0
1	0.94456294939532	0
1	8.52163708262522	0
1	2.08564079178643	0
1	0.0115136148397563	0
1	7.32992453795833	0
1	12.8789455866351	0
1	-1.0826905038033	0
1	1.73616109502928	0
1	2.98812319560942	0
1	2.13777704125361	0.657698142005766
1	0.370577449836003	0.580932960551923
1	7.16402454575909	0.436403583590029
1	3.27689919299469	0.194941441226615
1	7.78067610730869	0.70365471287416
1	-1.62928343012448	0.202010680471553
1	1.91628439509508	0.168684100299135
1	11.1582838640615	0.373081770663832
1	11.150414870694	0.395894726761474
1	8.66180901230595	0.804382489891169
1	9.90929073231001	0.700563920265097
1	9.15011536979567	0.721745362491189
1	7.66580506057516	0.354199187758629
1	-4.34858158202059	0.572307242717595
1	6.76808851786802	0.294568097313415
1	4.77210484422042	0.490516109582765
1	7.49602192084265	0.332169676854238
1	5.03162066214857	0.134676925859601
1	1.68542638489522	0.575236675019399
1	5.25455808507939	0.289093202660877
1	2.45984371888309	0.175862734075223
1	8.10240287198131	0.696122870947164
1	9.99457053677909	0.379651258902925
1	5.90181810027828	0.758467612983588
1	4.53342840149862	0.656465462477618
1	-0.00841014455275049	0.570859731505264
1	6.83559412691964	0.83922856847501
1	-2.87807712491032	0.573542626325595
1	-0.766931271538602	0.222674439937469
1	1.13053242829008	0.603811549680112
1	6.65043333581921	0.50176220468239
1	9.44511717584912	0.417170056886464
1	5.38820949799105	0.493509909043636
1	7.81299269178465	0.714789350932132
1	-1.29491353050677	0.253143937115822
1	8.67049521087237	0.367559970703532
1	2.31378192939679	0.277000713970732
1	9.88122450101968	0.771148236694679
1	9.40661557055468	0.327782995299775
1	2.15311722002144	0.552743766973284
1	1.41268317376875	0.257771528044577
1	9.39955268545147	0.382973126618933
1	5.13947219406398	0.285142059352297
1	9.08499027724131	0.450672271823133
1	5.36810319444381	0.46746080204667
1	1.96156831766021	0.280517028162863
1	8.39846714223112	0.83207093649754
1	5.18780636190517	0.505254341584238
1	6.50776261402182	0.321588806186078
1	10.4478676194402	0.350088798287306
1	4.4694732489229	0.504973852393647
1	-0.871306030983109	0.228781201438765
1	2.30034665122364	0.533430882818511
1	2.34588715545427	0.67261076955523
1	12.3909498764063	0.797979506249127
1	13.9387180330806	0.777252187830528
1	0.23706642464464	0.621147697481601
1	4.02049231090547	0.475442460197042
1	10.7951485216016	0.372212501194802
1	0.233671824257256	0.555943713713588
1	4.94907873701757	0.191580287739942
1	1.83688095080756	0.637469368402403
1	4.02100722935262	0.518333042228145
1	0.533242306116686	0.609538826851205
1	8.37055999542821	0.380229650854258
1	4.19978810011259	0.663092452731695
1	0.11697167428337	0.504307382375492
1	7.66056494244898	0.297110310074323
1	10.1163885197263	0.788210360453719
1	4.45354499695112	0.218620374454525
1	1.2721136596478	0.604730338512523
1	-0.433043155965496	0.244455424109828
1	1.40126937391547	0.599250583724895
1	-1.42564467382355	0.608545013465778
1	1.09277664001855	0.505887110184114
1	0.58298273947091	0.206468580247161
1	-0.599831042607216	0.226527540988637
1	0.158479537609441	0.568069326459892
1	4.22277918280051	0.289182861432531
1	0.391714334442204	0.157205005049233
1	0.33177022213654	0.53590604227829
1	7.5173302663086	0.335844539982324
1	2.69585614553595	0.560865644656339
1	-2.37380881558173	0.614609588974372
1	6.47047610945289	0.303751437653507
1	7.73251541197951	0.702927258562862
1	9.98290102516725	0.3368478573786
1	9.31726091151868	0.761249179057463
1	5.30332070511052	0.672113064630885
1	10.0747615832888	0.745687760773978
1	3.82923596449484	0.676331737328625
1	11.5969566128186	0.80643591213853
1	12.2741860713448	0.386409018995133
1	1.49729153160628	0.217937879284653
1	7.15395395372344	0.288035163774628
